objid,ra,dec,u,g,r,petroR50_r,petroR90_r,fracDeV_r,deVAB_r,expAB_r,redshift,u_r,u_g,g_r,C_r,morphology,morph_colorcut
1237648704599228577,234.034936165816,0.0920580265883506,18.5339,16.95671,16.17496,5.664443,14.49172,0.7285889,0.6447384,0.618601,0.09511729,2.3589400000000005,1.577189999999998,0.7817500000000024,2.558366285970218,spiral,elliptical
1237648674530328779,239.684646822804,0.241074818506521,18.74969,17.47721,16.88932,3.292786,6.545798,0.0,0.6077869,0.6523006,0.05071344,1.8603699999999996,1.2724800000000016,0.587889999999998,1.9879208670104889,spiral,spiral
1237648705127514152,214.343212023735,0.472679147821401,19.63085,17.71961,16.88926,2.041948,5.194688,0.6732039,0.3953902,0.4526638,0.05033805,2.7415899999999986,1.9112399999999994,0.8303499999999993,2.5439864286455873,spiral,elliptical
1237648704603685439,244.157017915325,0.101294961556052,17.91908,16.46559,15.78611,4.445008,9.696459,0.2190897,0.8999217,0.8713394,0.0814922,2.1329700000000003,1.4534900000000022,0.6794799999999981,2.181426670098232,spiral,spiral
1237648704597786806,230.745251313895,0.098955165976483,17.77025,15.7556,14.82466,6.623234,13.85931,0.7085362,0.8250716,0.7747717,0.05835623,2.945590000000001,2.0146500000000014,0.9309399999999997,2.092529117950536,spiral,elliptical
1237648705121616133,200.944395083208,0.467890283859362,18.26354,17.17555,16.80144,3.428652,6.984685,0.0,0.5545337,0.6224825,0.05432961,1.4620999999999995,1.0879899999999978,0.3741100000000017,2.0371519185965794,spiral,spiral
1237648702967447657,185.6353503827,-1.20989665972918,18.18849,17.00276,16.55171,6.365371,11.88344,0.05539669,0.9002185,0.9319267,0.04931947,1.6367800000000017,1.185730000000003,0.4510499999999986,1.866888827061298,spiral,spiral
1237648704049250518,204.08488409237,-0.412822271906921,19.47871,17.62571,16.88785,3.453706,7.422338,0.0,0.2499833,0.2569132,0.04741794,2.5908599999999993,1.852999999999998,0.7378600000000013,2.1490937560985213,spiral,elliptical
1237648675603743074,238.95211339806,1.20601241788535,19.54832,17.7261,16.90218,2.939523,7.450456,0.5311876,0.2689118,0.3195679,0.1002968,2.646139999999999,1.8222200000000015,0.8239199999999975,2.5345799301451293,spiral,elliptical
1237648704063734223,237.154881439567,-0.243845414706943,18.5143,17.25373,16.74045,5.074612,9.493034,0.1290359,0.7500625,0.7308692,0.05480139,1.7738499999999995,1.2605699999999977,0.5132800000000017,1.870691591790663,spiral,spiral
1237648703521095993,224.01560553692,-0.656084793065036,18.30292,16.95268,16.30225,3.84451,7.526007,0.1263231,0.852195,0.8530967,0.09933627,2.0006699999999995,1.3502399999999994,0.6504300000000001,1.9575984975978733,spiral,spiral
1237648705129873672,219.779772733696,0.508632555826582,17.27438,16.14879,15.72019,8.098629,17.17457,0.1558364,0.6706628,0.6743053,0.03325611,1.5541900000000002,1.125589999999999,0.4286000000000012,2.1206762280381035,spiral,spiral
1237648702994973259,248.562046686873,-1.19873932620283,18.64817,17.41864,16.94412,2.227987,5.262314,0.2309618,0.4193014,0.4244205,0.05111748,1.7040499999999987,1.2295300000000005,0.4745199999999983,2.3619141404325967,spiral,spiral
1237648703530795574,246.08974269035,-0.656274585560051,18.59915,17.14246,16.43404,3.408392,7.431695,0.0,0.5954064,0.6080181,0.0541275,2.165110000000002,1.4566900000000018,0.7084200000000003,2.1804108799692057,spiral,spiral
1237648704049643618,204.956250994211,-0.33026305112496,17.12203,16.11509,15.68797,2.883983,6.80454,0.09558214,0.4969349,0.4916968,0.02243455,1.4340599999999988,1.0069400000000002,0.4271199999999986,2.359424448757153,spiral,spiral
1237648704054689846,216.471254337641,-0.228636422647745,19.98001,17.87635,16.89016,2.930555,6.379378,0.6938818,0.8642126,0.8829091,0.1278662,3.0898499999999984,2.1036600000000014,0.986189999999997,2.1768497776018534,spiral,elliptical
1237648675605250531,242.451059751996,1.08957908403602,18.46837,17.05451,16.43692,4.083939,8.918433,0.05796409,0.7429777,0.7579582,0.05591223,2.0314499999999995,1.4138599999999997,0.6175899999999999,2.183782127989669,spiral,spiral
1237646588247081807,81.0517900476276,1.13277158097924,18.12191,16.94231,16.46729,3.422946,8.700336,0.08777519,0.2548765,0.2634857,0.02760175,1.6546200000000013,1.1796000000000006,0.47502000000000066,2.541768406512986,spiral,spiral
1237648703518998743,219.197467215925,-0.759504417698888,18.50526,17.29201,16.80853,3.666415,8.196739,0.2268091,0.6415972,0.6628576,0.03776548,1.6967299999999987,1.2132499999999986,0.48348000000000013,2.2356277180842867,spiral,spiral
1237648702972100793,196.259720242647,-1.17861878502606,18.26495,16.64751,15.81328,4.643453,11.52088,0.8764087,0.6873443,0.6636238,0.08573217,2.4516699999999982,1.6174399999999984,0.8342299999999998,2.4811018868932235,spiral,elliptical
1237648704577536186,184.38091910014,0.174322769799921,17.81661,16.86976,16.53884,2.890424,5.507982,0.0,0.8544371,0.8590861,0.07277206,1.2777700000000003,0.9468500000000013,0.330919999999999,1.905596549156802,spiral,spiral
1237648704060194982,229.097232195149,-0.281061475419799,19.38717,17.08355,16.18545,4.389332,9.79617,0.7294545,0.7421034,0.731735,0.1216608,3.2017200000000017,2.303620000000002,0.8980999999999995,2.23181340577564,spiral,elliptical
1237648702995235429,249.068806465973,-1.22238842147362,19.84064,17.69953,16.66504,3.687227,8.203709,1.0,0.7665362,0.6297204,0.0592262,3.1755999999999993,2.141110000000001,1.0344899999999981,2.224899362040905,spiral,elliptical
1237648704055935375,219.370981299902,-0.266662913485007,19.2726,17.11066,15.99189,4.898361,12.47915,0.5756367,0.859903,0.8156531,0.135289,3.280710000000001,2.1619400000000013,1.1187699999999996,2.547617458166109,spiral,elliptical
1237648704040861800,184.852447834926,-0.294097392647684,18.04597,17.06197,16.722,3.285688,7.40197,0.0002411059,0.7550056,0.7683137,0.03897807,1.3239699999999992,0.9840000000000018,0.33996999999999744,2.2527915005928745,spiral,spiral
1237648705122795745,203.539362609417,0.524835094038634,18.82803,17.45682,16.67091,4.112618,9.904264,0.2366548,0.469722,0.4907246,0.1043048,2.157119999999999,1.3712099999999978,0.7859100000000012,2.4082625714326005,spiral,spiral
1237648702972887110,197.992240872415,-1.1776032250347,18.39317,17.28114,16.81574,2.411056,5.620831,0.02381724,0.4609685,0.4566992,0.08500416,1.5774299999999997,1.1120300000000007,0.4653999999999989,2.331273516666556,spiral,spiral
1237648704603160953,242.921960256601,0.0612970557457554,18.20291,17.11427,16.58462,5.629897,13.91885,0.0,0.2217697,0.233624,0.02408831,1.6182899999999982,1.088639999999998,0.5296500000000002,2.4723098841772773,spiral,spiral
1237648704585007325,201.549719963172,0.143130538543614,19.25172,17.60332,16.70472,2.547122,6.435448,0.6147828,0.4958399,0.5250967,0.07911666,2.5470000000000006,1.6483999999999988,0.8986000000000018,2.5265566392186947,spiral,elliptical
1237648673459274344,245.875482237571,-0.438383880932621,19.653,17.64117,16.6019,3.49227,8.450677,1.0,0.8806114,0.8916677,0.09384138,3.051099999999998,2.01183,1.0392699999999984,2.4198234958923566,spiral,elliptical
1237648703522603269,227.375806246505,-0.771167685301337,16.99624,15.53884,14.83586,6.684891,15.4626,0.6158071,0.5437533,0.516986,0.03777028,2.16038,1.4573999999999998,0.7029800000000002,2.3130668847106106,spiral,spiral
1237648703523520869,229.443688258689,-0.776115752433779,17.2999,15.97476,15.32991,7.853765,18.72819,0.0195569,0.8975602,0.7719612,0.03683984,1.969990000000001,1.325140000000001,0.6448499999999999,2.384612984982362,spiral,spiral
1237648705121878199,201.489031487906,0.458528881193434,18.38883,17.30291,16.84481,2.959873,5.754157,0.0,0.7879316,0.7937782,0.08089826,1.5440199999999997,1.085919999999998,0.45810000000000173,1.9440553699432375,spiral,spiral
1237648704588677420,209.842158164029,0.206616965520084,17.81442,16.44712,15.80592,2.492622,6.052444,0.5501024,0.4554666,0.4561546,0.03284724,2.008499999999998,1.3672999999999966,0.6412000000000013,2.4281435372070055,spiral,spiral
1237648675605053874,242.001596221703,1.07627361434789,19.96998,17.97528,16.9376,2.122593,4.942287,0.6796146,0.774047,0.7663143,0.1052944,3.03238,1.9946999999999981,1.0376800000000017,2.328419532147708,spiral,elliptical
1237648704055214391,217.743674118824,-0.303060165482926,18.32407,16.47625,15.53992,4.455112,11.06426,0.9641821,0.7941625,0.7631343,0.09333277,2.7841499999999986,1.8478199999999987,0.9363299999999999,2.4834976090387855,spiral,elliptical
1237648705128366394,216.394907000947,0.623853859502401,19.49133,17.7549,16.74575,2.507652,5.654804,0.8383908,0.6884645,0.7099442,0.1261699,2.7455800000000004,1.7364300000000021,1.0091499999999982,2.255019436508734,spiral,elliptical
1237648704066879877,244.252721921967,-0.372892637085236,18.74944,17.41249,16.66237,2.389813,5.509545,0.05548483,0.5261875,0.5315933,0.07053563,2.0870700000000006,1.3369500000000016,0.750119999999999,2.3054293369397523,spiral,spiral
1237648705118076990,192.821381846857,0.520503999433379,17.37888,16.12657,15.70409,3.437452,6.750081,0.0,0.8597003,0.8522307,0.01354416,1.674789999999998,1.2523099999999978,0.4224800000000002,1.9636873474887795,spiral,spiral
1237648704053903529,214.714140902395,-0.280190956271053,18.78383,17.5215,16.98007,3.076201,7.297335,0.155158,0.3748094,0.3871889,0.05139021,1.803759999999997,1.2623299999999986,0.5414299999999983,2.3721905688217384,spiral,spiral
1237648705122271402,202.400801422778,0.629382268133582,18.96502,17.46085,16.68538,2.299038,5.23566,0.5434685,0.558661,0.5821421,0.0758402,2.2796400000000006,1.5041699999999985,0.7754700000000021,2.277326429576197,spiral,elliptical
1237648704597852305,230.882320228259,0.0167509833597009,17.86899,16.77618,16.30567,1.644092,4.084123,0.4152192,0.9159153,0.929116,0.0285162,1.563320000000001,1.09281,0.47051000000000087,2.4841207183053013,spiral,spiral
1237648702995235702,249.1689019454,-1.23524090909868,19.46301,17.80549,16.63376,5.008526,12.30911,0.160886,0.166872,0.1824845,0.05198183,2.829250000000002,1.6575200000000017,1.1717300000000002,2.457631247197279,spiral,elliptical
1237648702990975286,239.348224757693,-1.04799106129856,19.50266,17.74771,16.8613,2.104672,5.368456,0.7252495,0.5508965,0.6016257,0.05595941,2.641359999999999,1.7549499999999973,0.8864100000000015,2.550732845783096,spiral,elliptical
1237648703515853025,212.026717545244,-0.82121892079317,19.56969,17.68342,16.78645,2.563366,5.85317,0.1111501,0.3620196,0.3762043,0.05197871,2.783240000000003,1.8862699999999997,0.8969700000000032,2.2833922272512006,spiral,elliptical
1237648704581075062,192.464969643179,0.198233279287912,18.96585,17.54525,16.76086,2.519503,6.278306,0.08451548,0.4284754,0.4305523,0.04678359,2.2049899999999987,1.4206000000000003,0.7843899999999984,2.491882724489711,spiral,elliptical
1237645943979704546,58.2487545391735,0.911074100469247,18.86279,17.52286,16.76597,1.829643,4.404021,0.465453,0.6815017,0.6929824,0.03801756,2.096820000000001,1.339929999999999,0.7568900000000021,2.4070384222495864,spiral,spiral
1237648705120370849,198.063873398927,0.598616290518327,17.07367,16.03464,15.53636,5.952162,14.43194,0.6503172,0.7317305,0.6710359,0.04779998,1.5373099999999997,1.0390300000000003,0.4982799999999994,2.4246551085135115,spiral,spiral
1237648702968103043,187.086350454125,-1.06759253445683,18.7363,17.24314,16.53551,3.545146,8.946579,0.4086633,0.8930162,0.8589619,0.0803081,2.2007900000000014,1.4931599999999996,0.7076300000000018,2.5236136960226743,spiral,elliptical
1237648705114603706,184.954217431753,0.578279407321189,19.67993,17.9066,16.96991,2.230098,5.432596,1.0,0.9008266,0.8912345,0.09214801,2.71002,1.7733299999999979,0.9366900000000022,2.4360346495983585,spiral,elliptical
1237648703507660923,193.245414344589,-0.651810981134034,19.15521,17.74953,16.94965,3.117347,7.376737,0.0,0.2507457,0.2780731,0.08488403,2.205560000000002,1.4056800000000003,0.7998800000000017,2.3663509387950716,spiral,elliptical
1237648705132953714,226.831731629803,0.59537283079043,18.82345,17.2439,16.36413,3.692185,9.505876,0.1581561,0.2125714,0.2275458,0.07223801,2.4593200000000017,1.5795500000000011,0.8797700000000006,2.574593634934328,spiral,elliptical
1237648703510216885,199.114028864107,-0.679098492132312,17.93707,16.51541,15.72885,5.943554,13.81586,0.7499563,0.7283618,0.7129022,0.09379204,2.208219999999999,1.4216599999999993,0.7865599999999997,2.324511563283517,spiral,elliptical
1237645943976493208,50.8270672659644,0.939875120075682,18.73592,17.4272,16.80908,2.260115,4.835532,0.0,0.346693,0.341564,0.03646222,1.9268399999999986,1.308720000000001,0.6181199999999976,2.1395070604814355,spiral,spiral
1237648704596803993,228.508505855453,0.169343866916101,19.29745,17.73276,16.91969,3.634397,7.827065,1.0,0.5101588,0.4333743,0.1003457,2.377760000000002,1.5646900000000024,0.8130699999999997,2.1536075998301785,spiral,elliptical
1237648704588873924,210.408303947918,0.0673714010940564,17.43921,16.15454,15.5619,3.379525,8.091877,0.5277907,0.9204561,0.9381895,0.08502848,1.8773099999999996,1.2846699999999984,0.5926400000000012,2.3943829384306965,spiral,spiral
1237648703529157260,242.415660622357,-0.740491508136809,19.39115,17.38546,16.62838,2.845297,7.215909,0.1858812,0.3641057,0.3881586,0.07212562,2.7627699999999997,2.0056900000000013,0.7570799999999984,2.5360828764097385,spiral,elliptical
1237648703527911965,239.596238428525,-0.807338125452261,19.58802,17.79516,16.77943,2.682794,6.372361,0.7221287,0.6513194,0.6630005,0.1167837,2.808589999999999,1.792860000000001,1.0157299999999978,2.375270333838528,spiral,elliptical
1237648704051675158,209.529401999066,-0.392479637283269,16.05487,14.77693,14.1849,8.16326,17.80527,0.3703585,0.8874558,0.8732259,0.02957562,1.8699700000000004,1.277940000000001,0.5920299999999994,2.1811469927455454,spiral,spiral
1237648705130529024,221.263726422944,0.526978719187992,17.00244,15.55892,14.93361,9.021954,20.97026,0.03481796,0.4786303,0.4012215,0.02873155,2.06883,1.4435199999999995,0.6253100000000007,2.3243590024954686,spiral,spiral
1237648704068321540,247.643421230434,-0.21318649883918,18.53532,17.12586,16.3757,3.736696,7.18262,0.0,0.6501483,0.6907139,0.05809155,2.1596200000000003,1.4094599999999993,0.750160000000001,1.9221847321805146,spiral,spiral
1237648704050823260,207.665569449312,-0.35115075136505,19.55932,17.85579,16.86779,3.047879,7.14219,0.7765507,0.6709752,0.6385484,0.1472403,2.69153,1.7035300000000007,0.9879999999999995,2.3433312149202776,spiral,elliptical
1237648704590643419,214.396212940314,0.159091608610728,18.86407,17.22196,16.31322,2.255267,5.827657,0.6873249,0.2637623,0.297527,0.05427057,2.5508500000000005,1.6421100000000024,0.9087399999999981,2.5840208720297864,spiral,elliptical
1237648704052592668,211.666335352132,-0.357284553588663,19.30768,17.50772,16.5638,3.601746,8.652826,0.7818168,0.4005478,0.4287373,0.1130107,2.7438800000000008,1.7999600000000022,0.9439199999999985,2.4023976149345345,spiral,elliptical
1237648704599752930,235.113411034348,0.0538222105297468,18.66684,16.8914,15.93562,3.921323,8.164552,0.4739722,0.7793528,0.786813,0.0953708,2.7312200000000004,1.7754399999999997,0.9557800000000007,2.0820911717805446,spiral,elliptical
1237648703522930968,228.153726843144,-0.794217541996885,18.87423,16.92913,16.12067,2.465069,6.091423,0.609882,0.8149064,0.8100078,0.05441434,2.7535600000000002,1.9451,0.8084600000000002,2.471096346593138,spiral,elliptical
1237648704602505288,241.44466036457,0.133522777880534,18.62327,16.4911,15.41798,5.929191,12.86743,0.4367103,0.810017,0.8092756,0.06094548,3.2052900000000015,2.132170000000002,1.0731199999999994,2.1701830823125787,spiral,elliptical
1237648675603874096,239.284388586155,1.08705538399252,17.4006,16.28152,15.84907,5.113136,12.02035,0.08518846,0.3723314,0.384912,0.03276557,1.5515300000000014,1.1190800000000003,0.4324500000000011,2.3508762528514793,spiral,spiral
1237648702977343735,208.289959091179,-1.22088700198468,18.07882,16.46432,15.66424,3.521352,8.158723,0.5164721,0.8502124,0.9101334,0.07307899,2.414580000000001,1.6144999999999996,0.8000800000000012,2.3169291226778808,spiral,elliptical
1237648703526011178,235.17537767277,-0.763864899366057,19.57001,17.69873,16.76399,2.057527,5.268395,0.8761324,0.6903644,0.6808027,0.05655788,2.80602,1.8712799999999987,0.9347400000000015,2.560547200595667,spiral,elliptical
1237648703528698474,241.389853983316,-0.82870118747003,18.06942,16.6328,15.91424,3.794726,8.0331,0.01000065,0.4375554,0.4165931,0.05111897,2.1551800000000014,1.4366200000000013,0.7185600000000001,2.1169117348657056,spiral,spiral
1237648704051478788,209.082283176113,-0.284848764307917,18.83337,17.52152,16.85736,2.266128,5.486081,0.2967756,0.6469792,0.664965,0.06917019,1.9760099999999987,1.3118499999999997,0.664159999999999,2.420905173935453,spiral,spiral
1237648704048726314,202.913330361829,-0.337802259670302,18.51973,17.20633,16.55924,2.574124,5.032924,0.0,0.7500196,0.7940825,0.05612796,1.96049,1.313399999999998,0.6470900000000022,1.9551987394546653,spiral,spiral
1237648704052396090,211.262115378781,-0.251408613872248,17.60775,16.14782,15.41296,3.75155,8.568222,0.287156,0.4577171,0.37146,0.03281746,2.1947899999999994,1.45993,0.7348599999999994,2.283915181724887,spiral,spiral
1237648704063537639,236.711537905831,-0.304615278286189,19.17666,17.63932,16.82358,2.745411,6.477829,0.0,0.2778931,0.3210518,0.07758146,2.3530799999999985,1.5373399999999968,0.8157400000000017,2.3595115631138652,spiral,elliptical
1237648702973870224,200.26515271086,-1.21021309492357,18.88931,17.43389,16.64104,3.038379,6.753576,0.4310983,0.66616,0.6655003,0.08300237,2.248269999999998,1.4554199999999966,0.7928500000000014,2.2227562789237285,spiral,elliptical
1237648704041320503,185.962308155002,-0.375818101857696,19.69685,17.93622,16.93523,3.138278,6.853595,0.3253934,0.5110957,0.5330705,0.148258,2.7616200000000006,1.7606300000000026,1.000989999999998,2.1838712185472415,spiral,elliptical
1237648704599032178,233.517412232258,0.0628884613550715,19.07928,17.52228,16.65166,4.074656,8.94641,0.3921812,0.7536397,0.765772,0.1177544,2.427620000000001,1.5570000000000022,0.8706199999999988,2.1956233851397515,spiral,elliptical
1237648704061047095,230.950075981124,-0.283798769410543,18.9365,17.6018,16.9509,1.935411,4.190371,0.0,0.4499963,0.4710703,0.05210726,1.985599999999998,1.334699999999998,0.6509,2.165106532927631,spiral,spiral
1237648674530328964,239.766946649128,0.246238138959816,18.79515,17.24402,16.51092,4.234464,9.577319,0.3053853,0.7245942,0.7607976,0.07789504,2.284230000000001,1.5511300000000006,0.7331000000000003,2.2617547344835143,spiral,elliptical
1237648704049971379,205.62254772327,-0.312664138134002,19.20928,17.63995,16.81234,1.692587,3.828285,0.6186265,0.9014289,0.8907161,0.08948262,2.3969400000000007,1.5693300000000008,0.82761,2.261795110088876,spiral,elliptical
1237648704595165430,224.688434314933,0.0240708465254822,18.36296,17.03706,16.48363,4.670931,8.645874,0.08676676,0.8436449,0.850036,0.06757253,1.8793299999999995,1.3259000000000007,0.5534299999999988,1.850995872129132,spiral,spiral
1237648705115455606,186.856201204764,0.535340645169954,18.91318,17.50173,16.76293,3.364362,7.756139,0.5604002,0.8826288,0.9076458,0.1094728,2.1502499999999998,1.411450000000002,0.7387999999999977,2.3053818227646135,spiral,spiral
1237648704585924795,203.531195701594,0.0288596786948162,18.66625,17.37481,16.77762,2.779257,6.4114,0.1988046,0.6504076,0.6756189,0.07281715,1.8886300000000027,1.2914400000000015,0.5971900000000012,2.306875542636036,spiral,spiral
1237648703532368494,249.663059067104,-0.732833474094119,18.6379,17.35474,16.7606,3.105469,7.279735,0.08349405,0.3689218,0.4076357,0.03292699,1.8772999999999982,1.2831599999999987,0.5941399999999994,2.3441660502809722,spiral,spiral
1237648704591233122,215.789345812321,0.0757855354929429,19.28766,17.76598,16.88715,3.230952,7.790264,0.2844819,0.8499368,0.8287242,0.1325189,2.4005100000000006,1.52168,0.8788300000000007,2.4111357890801224,spiral,elliptical
1237648703516311814,213.065007185083,-0.633022516131068,17.28403,15.63975,14.7232,6.2608,15.00514,0.2644339,0.3053398,0.281602,0.02559116,2.560830000000001,1.644280000000002,0.9165499999999991,2.3966809353437264,spiral,elliptical
1237648704580747412,191.744544793212,0.116351938889842,18.23957,16.68146,15.84209,3.483618,8.62423,0.5343485,0.5499429,0.5533065,0.08896293,2.39748,1.5581099999999992,0.8393700000000006,2.475653185854477,spiral,elliptical
1237648675034759339,165.734059347675,0.661327300775093,19.34535,17.49037,16.58209,2.268676,5.670684,0.5025324,0.7770944,0.7605627,0.1074433,2.763259999999999,1.8549800000000012,0.9082799999999978,2.499556569558632,spiral,elliptical
1237648704589922575,212.801415480714,0.0858509548477732,18.63711,17.30614,16.57203,2.785767,6.932856,0.525875,0.7610921,0.7436355,0.136583,2.0650799999999983,1.3309700000000007,0.7341099999999976,2.4886704451592685,spiral,spiral
1237648704040403119,183.848615656876,-0.3309189438473,19.06051,17.60045,16.77157,4.12907,8.71527,1.0,0.6609908,0.6202124,0.1208378,2.28894,1.4600600000000021,0.8288799999999981,2.110710159914945,spiral,elliptical
1237648705121026222,199.5435434817,0.578182699499043,19.45341,17.80839,16.92972,2.518948,6.201902,0.09167925,0.1997757,0.2211627,0.07550298,2.523690000000002,1.6450200000000024,0.8786699999999996,2.4621000512912534,spiral,elliptical
1237648704041713785,186.827286086684,-0.407943092232912,19.3367,17.67616,16.99775,1.389797,3.398237,0.7800251,0.600567,0.6043631,0.1140467,2.3389500000000005,1.660540000000001,0.6784099999999995,2.44513191494873,spiral,elliptical
1237648704052592773,211.635530228396,-0.24621901535488,19.12161,17.2298,16.21559,3.011835,7.199,0.9269698,0.8664368,0.8742977,0.1113649,2.9060200000000016,1.8918099999999995,1.014210000000002,2.39023718098767,spiral,elliptical
1237648704579764354,189.514058391053,0.0822388666917736,18.95655,17.6471,16.91203,2.81709,6.575191,0.1986236,0.57242,0.5607165,0.1164155,2.0445199999999986,1.3094500000000018,0.7350699999999968,2.334036541253563,spiral,spiral
1237648704601784812,239.84325138372,0.117968207337892,18.58691,17.22867,16.65582,2.409917,5.975865,0.5794901,0.6762064,0.6795942,0.03229691,1.931090000000001,1.3582399999999986,0.5728500000000025,2.4796974335630644,spiral,spiral
1237648704054493316,215.953905039768,-0.248332647896817,18.88021,17.56715,16.84334,2.484576,5.918871,0.4892192,0.4515691,0.5230432,0.08451605,2.0368700000000004,1.3130600000000001,0.7238100000000003,2.382245904331363,spiral,spiral
1237648702992155134,242.106324033165,-1.21472999890493,18.38006,17.34208,16.84147,1.665876,3.866779,0.3058969,0.8944477,0.8864563,0.03480103,1.5385899999999992,1.037980000000001,0.5006099999999982,2.321168562365987,spiral,spiral
1237648704579436672,188.759164863544,0.0376443103797407,18.0092,16.8149,16.35628,4.175011,9.831156,0.3142337,0.515039,0.5355598,0.02279919,1.6529199999999982,1.1942999999999984,0.4586199999999998,2.354761700029054,spiral,spiral
1237648702966333581,183.028618409186,-1.07270796361696,19.11371,17.37997,16.71033,2.496161,5.946312,0.5751033,0.7332839,0.7219425,0.1143793,2.403380000000002,1.733740000000001,0.6696400000000011,2.382182880030575,spiral,elliptical
